id.exposure	id.outcome	exposure	outcome	snp_r2.exposure	snp_r2.outcome	correct_causal_direction	steiger_pval
MFAP2	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	2.9854616141003e-06	TRUE	9.30437927923714e-196
MFAP4	fa4z0e	Proteins	Bile.duct.cancer	0.0164765330076725	4.81744157364415e-06	TRUE	7.21759433142766e-116
MFNG	fa4z0e	Proteins	Bile.duct.cancer	0.0134794398377773	3.83291374529462e-07	TRUE	2.49450479317042e-32
MGAT1	fa4z0e	Proteins	Bile.duct.cancer	0.00137180264918045	1.34143407903806e-06	TRUE	9.57720740947645e-11
MGAT2	fa4z0e	Proteins	Bile.duct.cancer	0.0256118681220563	2.99107905833121e-07	TRUE	1.46405199706674e-60
MGAT4B	fa4z0e	Proteins	Bile.duct.cancer	0.0808726703208884	1.06502848101952e-06	TRUE	2.63435893801036e-194
MGAT4C	fa4z0e	Proteins	Bile.duct.cancer	0.00821860151721077	5.05974981738569e-06	TRUE	1.47401434325072e-19
MGP	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	1.31081466098292e-07	TRUE	1.43166923568908e-197
MIA	fa4z0e	Proteins	Bile.duct.cancer	0.241954675214327	5.08803152363786e-06	TRUE	1.61976467082651e-206
MLYCD	fa4z0e	Proteins	Bile.duct.cancer	0.0127165073468877	1.7305334486609e-07	TRUE	1.1258320102237e-30
MMAB	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	9.14149412136688e-07	TRUE	8.8182589383632e-197
MMP1	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	1.41478933289719e-09	TRUE	5.29630226077264e-198
MMP10	fa4z0e	Proteins	Bile.duct.cancer	0.0206195476810365	1.42909175000348e-06	TRUE	2.25550123960088e-126
MMP12	fa4z0e	Proteins	Bile.duct.cancer	0.030002008897023	2.98661388770834e-07	TRUE	5.21845520713873e-186
MMP13	fa4z0e	Proteins	Bile.duct.cancer	0.00560705229085211	3.08845962290323e-07	TRUE	2.99545524647458e-14
MMP16	fa4z0e	Proteins	Bile.duct.cancer	0.0320386340614956	5.84020072870659e-06	TRUE	3.77944341044488e-74
MMP19	fa4z0e	Proteins	Bile.duct.cancer	0.00888083863233616	1.05680151110995e-06	TRUE	1.429290777526e-21
MMP3	fa4z0e	Proteins	Bile.duct.cancer	0.030002008897023	1.02597743999629e-06	TRUE	5.01062600923304e-185
MMP7	fa4z0e	Proteins	Bile.duct.cancer	0.0550069063206968	4.68475057792691e-06	TRUE	8.15000531362094e-14
MMP9	fa4z0e	Proteins	Bile.duct.cancer	0.00193408903144701	5.28766390747653e-07	TRUE	5.9554815692391e-15
MPO	fa4z0e	Proteins	Bile.duct.cancer	0.0314115119942298	1.68434347304559e-06	TRUE	1.38858710310124e-73
MPPED2	fa4z0e	Proteins	Bile.duct.cancer	0.053706482492925	1.05899812597083e-05	TRUE	1.01713969302546e-124
MRC1	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	1.92693526519857e-07	TRUE	1.81200596283622e-197
MRC2	fa4z0e	Proteins	Bile.duct.cancer	0.0201835216122981	4.08146577231417e-06	TRUE	6.02388207456468e-47
MRVI1	fa4z0e	Proteins	Bile.duct.cancer	0.0153057490660741	9.26822800319954e-06	TRUE	3.41400960988409e-35
MSMB	fa4z0e	Proteins	Bile.duct.cancer	0.0253714776853766	3.15920362624191e-07	TRUE	2.83048734382529e-183
MSR1	fa4z0e	Proteins	Bile.duct.cancer	0.0490427854877074	3.69852306836634e-07	TRUE	3.1930281606334e-116
MST1	fa4z0e	Proteins	Bile.duct.cancer	0.599764090492822	1.13112880829569e-05	TRUE	1.62097451882686e-230
MTHFD2	fa4z0e	Proteins	Bile.duct.cancer	0.00936061263727577	2.35798205155516e-06	TRUE	1.90317495130317e-22
MTHFS	fa4z0e	Proteins	Bile.duct.cancer	0.0196428778416229	2.45670450025163e-06	TRUE	1.49196257604864e-15
MTHFSD	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	3.38108591044023e-08	TRUE	8.29330819444912e-198
MTIF3	fa4z0e	Proteins	Bile.duct.cancer	0.00583645654846702	7.52401414982294e-07	TRUE	1.1420949918932e-14
MTMR6	fa4z0e	Proteins	Bile.duct.cancer	0.00579283069041385	4.75749765057781e-06	TRUE	4.06412562252177e-14
MTPAP	fa4z0e	Proteins	Bile.duct.cancer	0.0111945274209974	2.7161268870506e-06	TRUE	1.4243918616673e-26
MTRF1L	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	2.59741696931854e-08	TRUE	7.73556412856767e-198
MUC16	fa4z0e	Proteins	Bile.duct.cancer	0.00269650043334441	1.3857381426748e-06	TRUE	2.43669150513848e-17
MX1	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	1.14628264108896e-05	TRUE	1.43828184432487e-193
MXRA7	fa4z0e	Proteins	Bile.duct.cancer	0.0253714776853766	9.79641008389309e-07	TRUE	2.62299540839758e-182
MXRA8	fa4z0e	Proteins	Bile.duct.cancer	0.00805236810619594	1.75019874729444e-07	TRUE	6.32058325500695e-20
MYBPC1	fa4z0e	Proteins	Bile.duct.cancer	0.00490623781718958	1.53403370221871e-06	TRUE	2.02442708063775e-12
MYDGF	fa4z0e	Proteins	Bile.duct.cancer	0.00959417048623621	2.42530104603615e-06	TRUE	5.71886696443546e-23
MYOC	fa4z0e	Proteins	Bile.duct.cancer	0.0802336165837014	4.09151645421383e-07	TRUE	3.28751194703014e-193
MYORG	fa4z0e	Proteins	Bile.duct.cancer	0.0443192619603246	6.30422207474666e-06	TRUE	1.39666587413689e-33
MYZAP	fa4z0e	Proteins	Bile.duct.cancer	0.0276838953724196	3.61446284705315e-08	TRUE	1.0879363804211e-65
NAAA	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	2.61640338515304e-07	TRUE	2.26270875794315e-197
NAGK	fa4z0e	Proteins	Bile.duct.cancer	0.0503525611162689	8.93281579454901e-08	TRUE	7.62141310515195e-39
NAGLU	fa4z0e	Proteins	Bile.duct.cancer	0.0253714776853766	2.00387292462523e-06	TRUE	2.39280258855809e-181
NAGPA	fa4z0e	Proteins	Bile.duct.cancer	0.0253714776853766	1.83332941987132e-06	TRUE	1.73869337876916e-181
NANS	fa4z0e	Proteins	Bile.duct.cancer	0.0130984984163763	5.22053836232908e-06	TRUE	1.36957166295313e-30
NAPG	fa4z0e	Proteins	Bile.duct.cancer	0.00588586802268278	1.4011336615222e-07	TRUE	5.91328939632123e-15
NCAM2	fa4z0e	Proteins	Bile.duct.cancer	0.0253714776853766	1.24644198557727e-08	TRUE	2.69626512850451e-184
NCAN	fa4z0e	Proteins	Bile.duct.cancer	0.0118163983561128	0.000133658300055675	TRUE	2.64419052934768e-69
NDE1	fa4z0e	Proteins	Bile.duct.cancer	0.00641809776592623	1.78037720479997e-06	TRUE	7.86655949473615e-16
NDST1	fa4z0e	Proteins	Bile.duct.cancer	0.0175994849026561	6.73719818172564e-06	TRUE	1.14471072514626e-40
NEGR1	fa4z0e	Proteins	Bile.duct.cancer	0.0185641281187977	1.78236336705825e-06	TRUE	1.2039365795332e-43
NEK7	fa4z0e	Proteins	Bile.duct.cancer	0.00874123772786692	2.63543557651531e-07	TRUE	1.80162802541077e-21
NELL1	fa4z0e	Proteins	Bile.duct.cancer	0.0253714776853766	1.74550283731584e-06	TRUE	1.46642972499213e-181
NEO1	fa4z0e	Proteins	Bile.duct.cancer	0.0142973018115404	2.39717095011082e-06	TRUE	1.18870845783898e-11
NETO1	fa4z0e	Proteins	Bile.duct.cancer	0.00120716522051613	1.39980704403835e-07	TRUE	5.62036397920722e-10
NFASC	fa4z0e	Proteins	Bile.duct.cancer	0.127824363451407	2.21448522002109e-06	TRUE	1.05749132722142e-100
NFKB1	fa4z0e	Proteins	Bile.duct.cancer	0.0113862927409084	4.88451081606549e-06	TRUE	9.685711676021e-27
NFU1	fa4z0e	Proteins	Bile.duct.cancer	0.043663782577433	1.62892043127562e-07	TRUE	1.79519192825223e-103
NHEJ1	fa4z0e	Proteins	Bile.duct.cancer	0.0167082783135719	4.59832720473546e-06	TRUE	6.75638611763971e-39
NID2	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	8.84981698336768e-06	TRUE	4.13542044021974e-194
NIT2	fa4z0e	Proteins	Bile.duct.cancer	0.00929557923085205	7.63457540983992e-09	TRUE	6.20936082882925e-23
NLGN1	fa4z0e	Proteins	Bile.duct.cancer	0.00611142893212924	4.67457577933497e-07	TRUE	1.48440455870776e-44
NLGN2	fa4z0e	Proteins	Bile.duct.cancer	0.0105146361354636	2.83966009229585e-06	TRUE	5.24371075479266e-25
NMB	fa4z0e	Proteins	Bile.duct.cancer	0.00762046825197623	1.59204182428631e-06	TRUE	1.46730977597325e-54
NME2_NME1-NME2	fa4z0e	Proteins	Bile.duct.cancer	0.030177329626477	1.01254274249789e-05	TRUE	3.31465766613638e-69
NME4	fa4z0e	Proteins	Bile.duct.cancer	0.0663337414480968	4.28118398844895e-07	TRUE	1.90066459172389e-158
NMRAL1	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	2.32485114789674e-07	TRUE	2.06829044755007e-197
NMRK1	fa4z0e	Proteins	Bile.duct.cancer	0.0548325348952897	1.61887547805534e-06	TRUE	1.50007690485909e-129
NNMT	fa4z0e	Proteins	Bile.duct.cancer	0.0013795506536676	2.67360951687492e-06	TRUE	1.49059377451669e-10
NOG	fa4z0e	Proteins	Bile.duct.cancer	0.0697048259949305	5.35746717960829e-07	TRUE	1.02593459853052e-166
NOTUM	fa4z0e	Proteins	Bile.duct.cancer	0.0127075725730112	2.64410168253029e-07	TRUE	1.32600262112914e-30
NOV	fa4z0e	Proteins	Bile.duct.cancer	0.0066964259866574	1.6579567249962e-06	TRUE	1.75766022934197e-16
NPL	fa4z0e	Proteins	Bile.duct.cancer	0.0184051802523539	3.11996735448982e-06	TRUE	5.15133353738212e-43
NPNT	fa4z0e	Proteins	Bile.duct.cancer	0.0126461499860169	5.92865816175991e-08	TRUE	8.21165937384509e-92
NPPA	fa4z0e	Proteins	Bile.duct.cancer	0.00135025754575334	1.65234252663299e-06	TRUE	1.57628378000115e-10
NPPB	fa4z0e	Proteins	Bile.duct.cancer	0.0400675010570874	9.06926793349403e-08	TRUE	4.89040413635044e-31
NPTX2	fa4z0e	Proteins	Bile.duct.cancer	0.0173784475275018	1.9446096477632e-06	TRUE	7.07692159495114e-41
NPW	fa4z0e	Proteins	Bile.duct.cancer	0.0253714776853766	4.17296351430606e-07	TRUE	4.38310879235078e-183
NQO1	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	5.37333164792623e-08	TRUE	9.60557766755072e-198
NRP1	fa4z0e	Proteins	Bile.duct.cancer	0.0473676414548469	2.12441369877937e-06	TRUE	2.47439673711265e-111
NSF	fa4z0e	Proteins	Bile.duct.cancer	0.00678297552871986	3.16131289431888e-07	TRUE	5.97460481945579e-17
NT5C	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	9.30133604285107e-08	TRUE	1.2020107134982e-197
NT5C2	fa4z0e	Proteins	Bile.duct.cancer	0.0142201465235675	3.38344361272576e-07	TRUE	4.65352772637889e-34
NT5C3L	fa4z0e	Proteins	Bile.duct.cancer	0.0253714776853766	8.59465551249235e-07	TRUE	1.89330410355595e-182
NT5DC3	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	1.38790555082615e-06	TRUE	1.73780677410582e-196
NT5M	fa4z0e	Proteins	Bile.duct.cancer	0.0389924151784876	2.3553515825631e-07	TRUE	3.19567666528518e-92
NTM	fa4z0e	Proteins	Bile.duct.cancer	0.0253714776853766	6.55477247680533e-06	TRUE	8.85401786250903e-179
NTN1	fa4z0e	Proteins	Bile.duct.cancer	0.0754389626724277	8.01615315321694e-07	TRUE	8.04561933150999e-181
NTN4	fa4z0e	Proteins	Bile.duct.cancer	0.0222320438212105	2.62751462556653e-06	TRUE	6.15150011617621e-52
NUDCD3	fa4z0e	Proteins	Bile.duct.cancer	0.023727527257088	2.94497617763534e-08	TRUE	2.03232882663009e-56
NUDT12	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	6.71094702569986e-07	TRUE	5.80183748276527e-197
NUDT2	fa4z0e	Proteins	Bile.duct.cancer	0.0700249702018906	2.64370643120301e-07	TRUE	8.8794884088089e-168
NUDT5	fa4z0e	Proteins	Bile.duct.cancer	0.00452140194387213	1.66122927672789e-06	TRUE	1.58101991816453e-11
NUDT9	fa4z0e	Proteins	Bile.duct.cancer	0.0363127554369615	7.29965539540165e-06	TRUE	1.4874939546761e-27
OAF	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	1.28298093606753e-05	TRUE	2.60672538357299e-193
OAS1	fa4z0e	Proteins	Bile.duct.cancer	0.0330644181028069	4.06087591175923e-06	TRUE	2.49689736416366e-25
OBP2B	fa4z0e	Proteins	Bile.duct.cancer	0.0428749440079374	1.31662476489087e-07	TRUE	3.86328368099054e-33
OLFM1	fa4z0e	Proteins	Bile.duct.cancer	0.0080191835735558	4.76142450054947e-06	TRUE	3.90263119155475e-19
OLFM2	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	6.66634326150429e-06	TRUE	1.25325698300058e-194
OLFM3	fa4z0e	Proteins	Bile.duct.cancer	0.00999555143434544	1.31866262638429e-05	TRUE	5.87233618345859e-23
OLFML3	fa4z0e	Proteins	Bile.duct.cancer	0.00294190516447852	1.29028138444578e-06	TRUE	9.14675759466717e-22
OVCA2	fa4z0e	Proteins	Bile.duct.cancer	0.0117475795318944	1.04532935478319e-07	TRUE	1.74378103232084e-28
PAM	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	1.37066938531322e-06	TRUE	1.69928317429664e-196
PAPPA	fa4z0e	Proteins	Bile.duct.cancer	0.00174146411484222	1.60534710531057e-06	TRUE	1.46155024253521e-11
PARVA	fa4z0e	Proteins	Bile.duct.cancer	0.0112143770738582	6.88575982230957e-07	TRUE	5.20382896630615e-27
PATE4	fa4z0e	Proteins	Bile.duct.cancer	0.097696044640426	8.57989473457867e-06	TRUE	5.32216359531522e-75
PC	fa4z0e	Proteins	Bile.duct.cancer	0.00443949605591538	3.11677197208337e-06	TRUE	3.38150792523255e-11
PCBD1	fa4z0e	Proteins	Bile.duct.cancer	0.00743513240634956	6.82996416648034e-07	TRUE	2.40805317823119e-18
PCNP	fa4z0e	Proteins	Bile.duct.cancer	0.0135327589560044	3.18148188821046e-08	TRUE	1.09719107901317e-32
PCOLCE	fa4z0e	Proteins	Bile.duct.cancer	0.0262772064867931	7.89088673418742e-06	TRUE	1.85798490413344e-60
PCOLCE2	fa4z0e	Proteins	Bile.duct.cancer	0.0784291032538741	4.11519939257498e-07	TRUE	1.17267341753976e-188
PCSK1	fa4z0e	Proteins	Bile.duct.cancer	0.241954675214327	1.22693341755003e-05	TRUE	1.4423850563935e-205
PCSK2	fa4z0e	Proteins	Bile.duct.cancer	0.0195462737168504	2.59789690794282e-06	TRUE	9.72614607848112e-46
PCSK7	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	1.75376370673772e-06	TRUE	2.71596082292804e-196
PCYOX1	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	1.17531434273666e-06	TRUE	1.3040783037066e-196
PDCD5	fa4z0e	Proteins	Bile.duct.cancer	0.0512735260008924	5.02761384419434e-06	TRUE	6.51644170275908e-39
PDCD6IP	fa4z0e	Proteins	Bile.duct.cancer	0.00972243088329514	4.9742759573071e-07	TRUE	1.21553916928999e-23
PDE3A	fa4z0e	Proteins	Bile.duct.cancer	0.0106028070401524	9.018701858511e-08	TRUE	7.45153018501547e-26
PDE4A	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	4.97192348803664e-06	TRUE	4.29333381456626e-195
PDE5A	fa4z0e	Proteins	Bile.duct.cancer	0.0666575054203035	7.45268265621656e-09	TRUE	6.29552290066128e-160
PDGFD	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	8.37626513293292e-07	TRUE	7.78190200540842e-197
PDGFRA	fa4z0e	Proteins	Bile.duct.cancer	0.00819251130545053	5.77242841264397e-07	TRUE	4.15939284601128e-20
PDGFRB	fa4z0e	Proteins	Bile.duct.cancer	0.0253714776853766	2.31408734408671e-06	TRUE	4.13696852261831e-181
PDIA5	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	8.24822351680474e-07	TRUE	7.61659785163326e-197
PDK1	fa4z0e	Proteins	Bile.duct.cancer	0.114974910045488	1.56904703313698e-08	TRUE	9.04208461738551e-29
PDK2	fa4z0e	Proteins	Bile.duct.cancer	0.0106335567503129	1.96311642610927e-05	TRUE	5.09898827129442e-24
PDLIM1	fa4z0e	Proteins	Bile.duct.cancer	0.00603270191523212	2.02875343287485e-07	TRUE	2.8881133357281e-15
PDLIM4	fa4z0e	Proteins	Bile.duct.cancer	0.0430557058066085	1.3263953592007e-06	TRUE	2.65581147890167e-101
PEAR1	fa4z0e	Proteins	Bile.duct.cancer	0.040042464490489	6.46899381295808e-06	TRUE	7.54418707761653e-93
PEBP1	fa4z0e	Proteins	Bile.duct.cancer	0.0253714776853766	1.50897479909886e-06	TRUE	9.06104040596452e-182
PECR	fa4z0e	Proteins	Bile.duct.cancer	0.0706932136946068	6.34644626177292e-07	TRUE	4.28439717398652e-169
PENK	fa4z0e	Proteins	Bile.duct.cancer	0.0253714776853766	2.56157367989373e-07	TRUE	2.11438567471554e-183
PF4	fa4z0e	Proteins	Bile.duct.cancer	0.00690937450775324	4.45889561059207e-09	TRUE	1.98334644541208e-17
PF4V1	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	1.46762703646132e-06	TRUE	1.92425029438774e-196
PFKM	fa4z0e	Proteins	Bile.duct.cancer	0.0113068531949608	2.81230467458617e-06	TRUE	4.74453133184324e-80
PGF	fa4z0e	Proteins	Bile.duct.cancer	0.004025567602103	1.28263687862588e-07	TRUE	5.97120755216363e-26
PGLYRP2	fa4z0e	Proteins	Bile.duct.cancer	0.0795169504662175	1.27513707641153e-06	TRUE	9.24138956284662e-191
PGLYRP3	fa4z0e	Proteins	Bile.duct.cancer	0.00115038701547302	8.16559621496301e-07	TRUE	2.58587951531592e-09
PGM1	fa4z0e	Proteins	Bile.duct.cancer	0.0295073332841027	1.14796737602765e-06	TRUE	6.23449943224552e-23
PGM2	fa4z0e	Proteins	Bile.duct.cancer	0.018914315643719	1.312827739708e-06	TRUE	2.86813198597427e-135
PGP	fa4z0e	Proteins	Bile.duct.cancer	0.0582058890248977	1.14110537237581e-05	TRUE	1.94563276299691e-135
PIANP	fa4z0e	Proteins	Bile.duct.cancer	0.0210980107358833	1.87894091115543e-07	TRUE	7.4261329279462e-17
PIK3R1_PIK3CA	fa4z0e	Proteins	Bile.duct.cancer	0.0255422894354393	7.90731824638825e-07	TRUE	3.78269189348371e-60
PILRA	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	4.18441871382261e-07	TRUE	3.42438584363995e-197
PIP	fa4z0e	Proteins	Bile.duct.cancer	0.0253714776853766	6.34396406839967e-07	TRUE	9.5974900786424e-183
PIP4K2A	fa4z0e	Proteins	Bile.duct.cancer	0.023448772501832	2.86688044243945e-07	TRUE	1.64014232667679e-55
PKP2	fa4z0e	Proteins	Bile.duct.cancer	0.00634269330489486	3.84758800325398e-07	TRUE	6.44255022017228e-16
PLA2G12B	fa4z0e	Proteins	Bile.duct.cancer	0.00670396852862438	2.17738180642397e-06	TRUE	1.9829936665038e-16
PLA2G2A	fa4z0e	Proteins	Bile.duct.cancer	0.241954675214327	4.19543625595395e-07	TRUE	9.5895042462823e-208
PLA2G7	fa4z0e	Proteins	Bile.duct.cancer	0.0103667379859103	1.56764912327374e-06	TRUE	7.19821751483796e-25
PLA2R1	fa4z0e	Proteins	Bile.duct.cancer	0.241954675214327	4.41848636928545e-06	TRUE	1.23680614346839e-206
PLAT	fa4z0e	Proteins	Bile.duct.cancer	0.0182148851656991	8.98308008758368e-10	TRUE	2.257006008639e-132
PLAUR	fa4z0e	Proteins	Bile.duct.cancer	0.0142769720156128	1.2538916734272e-05	TRUE	5.02752062953638e-98
PLCG2	fa4z0e	Proteins	Bile.duct.cancer	0.0373784102510273	3.90437322926061e-06	TRUE	4.60293221367116e-87
PLD3	fa4z0e	Proteins	Bile.duct.cancer	0.00517976495232331	2.82226065352268e-06	TRUE	6.70684986456439e-13
PLEK	fa4z0e	Proteins	Bile.duct.cancer	0.00831467833492656	1.05022374483819e-07	TRUE	1.43798508498171e-20
PLEKHA1	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	5.36148120235823e-06	TRUE	5.57287191479457e-195
PLEKHA7	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	6.26300720801941e-06	TRUE	9.84657459401723e-195
PLG	fa4z0e	Proteins	Bile.duct.cancer	0.0585358559398308	8.52288115752958e-09	TRUE	7.20535275310777e-15
PLOD2	fa4z0e	Proteins	Bile.duct.cancer	0.0330612284047064	4.74489238318396e-06	TRUE	9.76678775272826e-77
PLTP	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	1.05133830662092e-06	TRUE	1.08967811223915e-196
PLXDC2	fa4z0e	Proteins	Bile.duct.cancer	0.00635371472832454	2.90537246148688e-10	TRUE	3.66027989403816e-16
PLXNA1	fa4z0e	Proteins	Bile.duct.cancer	0.0230399009127999	4.85004497203227e-06	TRUE	8.72255115843878e-163
PLXNC1	fa4z0e	Proteins	Bile.duct.cancer	0.0253714776853766	6.09773917670469e-07	TRUE	8.84850852931148e-183
PLXND1	fa4z0e	Proteins	Bile.duct.cancer	0.0276449489835477	4.95931525489141e-06	TRUE	4.65763872555585e-64
PMEL	fa4z0e	Proteins	Bile.duct.cancer	0.0107516392027873	6.3231430164907e-08	TRUE	3.20430565724208e-26
PMM2	fa4z0e	Proteins	Bile.duct.cancer	0.0261006243493163	7.00666442273365e-06	TRUE	3.62394547532075e-60
PNLIPRP1	fa4z0e	Proteins	Bile.duct.cancer	0.0086617952168271	2.08072364920989e-06	TRUE	6.77155644765408e-21
POFUT1	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	5.21064366302216e-06	TRUE	5.04340312086723e-195
POGLUT1	fa4z0e	Proteins	Bile.duct.cancer	0.0725750637202582	7.89208901037537e-07	TRUE	1.13827763609253e-173
POLI	fa4z0e	Proteins	Bile.duct.cancer	0.0285285341418871	1.55825008622513e-08	TRUE	9.95479630909108e-68
POLM	fa4z0e	Proteins	Bile.duct.cancer	0.013042778489761	3.32971827988458e-06	TRUE	1.06428186056196e-30
POMGNT2	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	2.43493612099164e-06	TRUE	5.58367404969527e-196
POR	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	4.94427405307298e-06	TRUE	4.21295566972063e-195
POSTN	fa4z0e	Proteins	Bile.duct.cancer	0.0365230902523609	5.02284759222448e-06	TRUE	7.77119220797168e-28
PPA1	fa4z0e	Proteins	Bile.duct.cancer	0.0745255022553573	2.20725354621427e-06	TRUE	1.55382169916333e-18
PPCS	fa4z0e	Proteins	Bile.duct.cancer	0.0164035626919974	4.28274084140572e-07	TRUE	4.60559106074136e-39
PPFIA1	fa4z0e	Proteins	Bile.duct.cancer	0.00494606110380197	4.98859883366504e-09	TRUE	6.91727072901822e-13
PPIC	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	8.14272431007321e-07	TRUE	7.48209589557134e-197
PPID	fa4z0e	Proteins	Bile.duct.cancer	0.106288904088852	8.42820524532113e-07	TRUE	1.91688443789453e-26
PPIE	fa4z0e	Proteins	Bile.duct.cancer	0.0963499866055294	1.59458319641342e-06	TRUE	6.61298152472728e-24
PPIL1	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	2.80811868513824e-06	TRUE	7.93747872924219e-196
PPP1R14A	fa4z0e	Proteins	Bile.duct.cancer	0.0729898319554924	2.37692402839056e-07	TRUE	3.30850213071696e-175
PPT1	fa4z0e	Proteins	Bile.duct.cancer	0.0600833965868717	3.97075839554826e-06	TRUE	1.00406255263368e-45
PRCP	fa4z0e	Proteins	Bile.duct.cancer	0.027556951822645	1.118001576549e-06	TRUE	9.81998889280568e-65
PRDX1	fa4z0e	Proteins	Bile.duct.cancer	0.0198134921852847	1.18880777351862e-05	TRUE	3.41070173676971e-45
PREP	fa4z0e	Proteins	Bile.duct.cancer	0.0096285813069226	5.50004638923011e-09	TRUE	2.08292276703369e-70
PROK2	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	2.01993055390866e-08	TRUE	7.29696151100424e-198
PROS1	fa4z0e	Proteins	Bile.duct.cancer	0.00753420655326914	2.01477764026484e-08	TRUE	7.64725503804934e-19
PRPSAP1	fa4z0e	Proteins	Bile.duct.cancer	0.00722410668425027	3.93112734287557e-06	TRUE	2.0372242210998e-17
PRPSAP2	fa4z0e	Proteins	Bile.duct.cancer	0.0107017101660297	1.21500848556211e-06	TRUE	1.05038249329037e-25
PRSS2	fa4z0e	Proteins	Bile.duct.cancer	0.0287282687925644	9.37739774926163e-07	TRUE	1.51461043337794e-67
PRSS22	fa4z0e	Proteins	Bile.duct.cancer	0.0426933176180362	5.08292941332792e-08	TRUE	4.82195659228553e-33
PRSS3	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	8.26454667552588e-07	TRUE	7.6375451571724e-197
PRSS57	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	4.31335197377394e-08	TRUE	8.92115159481401e-198
PRTN3	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	2.61685125955912e-06	TRUE	6.64898614342202e-196
PRXL2A	fa4z0e	Proteins	Bile.duct.cancer	0.0169957137945032	7.10127836968037e-07	TRUE	9.40003163256342e-14
PSAP	fa4z0e	Proteins	Bile.duct.cancer	0.0676078485165774	5.58419899665087e-06	TRUE	1.48088551846324e-159
PSAPL1	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	4.99865051492563e-07	TRUE	4.1163102044265e-197
PSG3	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	3.01546121441605e-06	TRUE	9.55332250940646e-196
PSMB1	fa4z0e	Proteins	Bile.duct.cancer	0.0615256673099198	4.40727446857427e-06	TRUE	6.10918150427192e-145
PSMB4	fa4z0e	Proteins	Bile.duct.cancer	0.0253714776853766	1.58289853667695e-07	TRUE	1.2020704862179e-183
PSMD9	fa4z0e	Proteins	Bile.duct.cancer	0.00601268235959476	1.12818947726002e-05	TRUE	5.57776565757286e-41
PTGDS	fa4z0e	Proteins	Bile.duct.cancer	0.0194892009281909	8.08050474604353e-08	TRUE	1.06660676391345e-15
PTGES2	fa4z0e	Proteins	Bile.duct.cancer	0.0183231090065557	1.11836820763907e-06	TRUE	2.9265335658505e-43
PTGFRN	fa4z0e	Proteins	Bile.duct.cancer	0.241954675214327	4.01182863764176e-07	TRUE	9.35055464453602e-208
PTGR1	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	2.87601238806589e-08	TRUE	7.93789792817708e-198
PTHLH	fa4z0e	Proteins	Bile.duct.cancer	0.0137500351081916	3.55109628254765e-06	TRUE	3.39476512435885e-11
PTK7	fa4z0e	Proteins	Bile.duct.cancer	0.0126559829391858	1.42740353993506e-06	TRUE	3.88311331742007e-30
PTN	fa4z0e	Proteins	Bile.duct.cancer	0.0235249923575563	5.14721242547877e-06	TRUE	3.02756878616582e-18
PTPRJ	fa4z0e	Proteins	Bile.duct.cancer	0.00531013636588417	3.12638190901411e-06	TRUE	3.63194824936694e-13
